gift_id,donor_id,first_name,last_name,email,phone,constituent_type,class_year,capacity_tier,city,state,gift_date,gift_amount,fund_designation
G200685,CA100808,Joseph,Wiggins,joseph.wiggins878@gmail.com,,Alumni,,Medium,Patrickton,VI,2023-10-02,749.51,Scholarship Fund
G200686,CA100246,Alexandra,Blankenship,alexandra.blankenship84@hotmail.com,(429)212-7990x88117,Alumni,2004,Low,Boydstad,VI,"February 20, 2024",139.14,Capital Campaign
G200687,CA100993,Javier,Mitchell,javier.mitchell217@gmail.com,679.343.3256x2389,Parent,,High,Romanland,VT,2023-12-28,2276.9,Scholarship Fund
G200688,CA100431,David,Sherman,david.sherman357@gmail.com,749.607.5399x893,Alumni,2000,Low,Elizabethshire,TX,2023-02-19,128.97,Capital Campaign
G200689,CA101684,Renee,Nelson,renee.nelson309@yahoo.com,(627)257-9407,Alumni,1988,Low,East Michaela,NV,2026-03-14,137.32,Scholarship Fund
G200690,CA101678,Kevin,Smith,kevin.smith827@gmail.com,982-348-8631x373,Alumni,1995,High,Michaelbury,CA,2026-03-15,1334.65,Annual Fund
G200691,CA100531,Blake,Donaldson,blake.donaldson401@hotmail.com,937.511.8954,Parent,,Low,North David,MT,2025-12-11,125.91,Unrestricted
G200692,CA101197,Alicia,Collins,alicia.collins82@yahoo.com,2839781919,Friend,,Principal,Christineshire,DC,2024-12-27,33433.28,Endowment
G200693,CA101203,Billy,Johnson,billy.johnson830@hotmail.com,001-984-333-6113,Alumni,2010,High,New Nicolemouth,CO,07/24/2025,3144.57,Athletics
G200694,CA101552,Jennifer,Duncan,jennifer.duncan996@yahoo.com,001-706-856-5823x4453,Alumni,1998,Low,Johnburgh,PW,2023-10-21,179.11,Capital Campaign
G200695,CA100023,Paul,Ray,paul.ray487@yahoo.com,7607883561,Friend,,Low,Lake Rachelhaven,ME,2025-07-11,93.29,Capital Campaign
G200696,CA101697,Stephanie,Aguilar,stephanie.aguilar968@gmail.com,(252)390-5092x600,Friend,,Low,Lake Kelliton,CO,01/04/2023,80.46,Endowment
G200697,CA101023,Dawn,Martinez,dawn.martinez6@hotmail.com,488.248.6999x698,Parent,,Low,Victoriamouth,NJ,10-Nov-2025,129.69,Unrestricted
G200698,CA101487,Elizabeth,Brennan,elizabeth.brennan221@hotmail.com,948.535.8626,Alumni,2016,Medium,Irwinport,NC,2025-03-04,746.89,Annual Fund
G200699,CA100469,Jennifer,Clark,,298.777.5153x66377,Friend,,High,New Morgan,ME,2025-10-02,4211.8,Athletics
G200700,CA101130,Bobby,Vargas,bobby.vargas961@yahoo.com,001-896-836-3726x29420,Friend,,Medium,West Elizabethhaven,AK,2026-05-16,482.03,Scholarship Fund
G200701,CA100219,Matthew,Gallegos,matthew.gallegos885@yahoo.com,+1-385-610-2726,Organization,,Medium,East David,PR,2026-03-10,686.84,Capital Campaign
G200702,CA101238,Thomas,Larson,thomas.larson677@yahoo.com,455.942.6190x3842,Alumni,2019,Medium,Port Richard,MP,"November 22, 2023",227.61,Unrestricted
G200703,CA101047,Tina,Velez,tina.velez467@yahoo.com,(928)705-5077x4065,Friend,,High,Christopherfurt,GA,2025-08-22,2342.82,Capital Campaign
G200704,CA100728,Timothy,Mathews,timothy.mathews821@gmail.com,+1-796-773-7948x7148,Faculty/Staff,,Low,West Matthew,VI,2024-01-15,98.56,
G200705,CA101616,Audrey,Ingram,audreyingram383@hotmailcom,(310)721-4012x833,Alumni,1987,Medium,Williamshire,VT,2026-05-27,596.3,Unrestricted
G200706,CA100529,Patty,White,patty.white952@gmail.com,4536474916,Alumni,1976,Medium,Coxport,DE,14-Jun-2025,355.27,Unrestricted
G200707,CA101706,Mary,Stewart,mary.stewart225@yahoo.com,+1-306-427-8790x259,Parent,,Low,Lake Jessicafurt,IA,2023-02-17,52.72,Endowment
G200708,CA101228,Kaitlin,Rodriguez,kaitlin.rodriguez469@hotmail.com,292.248.4813,Alumni,1981,Low,Robertachester,PA,2023-08-23,103.92,Annual Fund
G200709,CA100834,Andrea,Long,andrea.long590@gmail.com,847.578.9489,Alumni,1976,Low,Brentchester,SC,28-Sep-2022,150.5,Athletics
G200710,CA100680,Luis,ANDREWS,luis.andrews896@yahoo.com,+1-770-976-6046x41978,Alumni,,Low,Meganstad,DE,2024-07-07,200.49,Athletics
G200711,CA100536,  Lisa ,Holloway,lisa.holloway806@gmail.com,001-942-540-8916x4983,Alumni,1996,Medium,Josephshire,SC,2024-02-13,332.43,Unrestricted
G200712,CA100962,Stacy,Day,stacy.day451@gmail.com,001-302-458-2543x1832,Organization,,Medium,Port Bryan,ID,"September 08, 2026",671.91,Unrestricted
G200713,CA101102,Richard,Gomez,richard.gomez435@hotmail.com,473.909.6496,Alumni,2008,Low,Millershire,SD,2025-07-13,103.39,
G200714,CA101706,Mary,Stewart,mary.stewart225@yahoo.com,+1-306-427-8790x259,Parent,,Low,Lake Jessicafurt,IA,2024-01-06,94.5,Annual Fund
G200715,CA101274,Alexandra,Hill,alexandrahill787@yahoocom,8669187564,Alumni,2011,Low,Lake Natalie,WV,2023-12-25,57.59,Unrestricted
G200716,CA100509,Cynthia,Wallace,cynthia.wallace940@gmail.com,911-617-8309,Faculty/Staff,,Low,Port Brittanyfurt,NJ,2025-07-30,135.35,Unrestricted
G200717,CA101775,Jeffery,David,jeffery.david626@yahoo.com,622.285.7042,Alumni,2013,Low,West Matthew,LA,2024-04-03,52.84,Annual Fund
G200718,CA101479,Louis,Nichols,louis.nichols552@gmail.com,559-777-7265x97640,Parent,,Low,West Anthonyland,PW,2025-03-05,99.86,Scholarship Fund
G200719,CA101422,Nathan,Armstrong,nathan.armstrong932@hotmail.com,001-408-842-9069x69045,Faculty/Staff,,Low,South Carlton,MS,2023-10-09,86.67,Unrestricted
G200720,CA100808,Joseph,Wiggins,joseph.wiggins878@gmail.com,,Alumni,,Medium,Patrickton,VI,22-Jun-2026,259.91,Annual Fund
G200721,CA100762,Amanda,Jackson,amanda.jackson645@hotmail.com,364-984-4941x163,Faculty/Staff,,High,East April,AZ,2022-08-20,3613.36,Endowment
G200722,CA100611,Manuel,Hale,manuel.hale271@yahoo.com,,Alumni,2006,Low,Lake Audrey,ID,"February 21, 2024",95.78,Capital Campaign
G200723,CA101516,Megan,Cannon,megan.cannon10@hotmail.com,(529)612-7065,Alumni,1995,Low,North Rebeccaton,MS,2024-10-18,200.78,Capital Campaign
G200724,CA101618,Sarah,Reyes,sarah.reyes159@yahoo.com,564-983-8953,Parent,,Low,Hansenville,WV,"March 30, 2025",154.47,Athletics
G200725,CA100922,Heather,Wilson,heather.wilson96@gmail.com,(400)930-8356x69106,Alumni,1992,Low,West Shelbyborough,CT,"September 26, 2023",127.8,Unrestricted
G200726,CA100267,Courtney,Anderson,courtney.anderson891@gmail.com,9054577848,Friend,,Medium,New Carla,SC,06-Oct-2024,119.46,Scholarship Fund
G200727,CA100857,Michael,Newton,michael.newton338@yahoo.com,001-754-213-2971,Alumni,1976,Principal,Sullivanchester,FL,2026-01-16,26484.91,Unrestricted
G200728,CA100018,William,King,william.king740@gmail.com,964-800-5242,Alumni,,Low,North Charlesberg,ND,2023-07-18,150.59,Scholarship Fund
G200729,CA101634,Raymond,Moreno,raymond.moreno655@hotmail.com,(210)346-6275,Friend,,Low,Georgeshire,NV,2026-03-06,28.33,Capital Campaign
G200730,CA100137,Christian,Mcgee,christian.mcgee473@yahoo.com,8167315999,Alumni,1971,Medium,Lake Joshuamouth,NM,2026-06-22,355.61,Annual Fund
G200731,CA101030,Rebecca,Williams,rebecca.williams771@yahoo.com,+1-266-941-1065x41134,Alumni,2003,Medium,Craigshire,KY,2026-01-30,622.29,
G200732,CA101099,Amanda,Alvarez,amanda.alvarez449@hotmail.com,(253)739-4319x16543,Organization,,Low,East David,AZ,19-Sep-2024,40.78,Capital Campaign
G200733,CA101791,Alicia,Guzman,alicia.guzman723@hotmail.com,+1-581-396-6452,Parent,,Medium,Lake Barbarashire,AZ,"July 03, 2024",144.58,Annual Fund
G200734,CA100276,Amanda,Rodriguez,amanda.rodriguez727_at_yahoo.com,458.657.3065,Parent,,Low,South Jasmineside,LA,2023-06-02,184.33,Capital Campaign
G200735,CA100337,Deborah,Pratt,deborah.pratt383@gmail.com,724-647-1746,Parent,,Low,Port Charles,WI,2025-03-07,39.93,Capital Campaign
G200736,CA100790,Shirley,Barker,shirley.barker320@yahoo.com,+1-574-585-9532x5939,Parent,,Low,Elliotttown,MD,2024-06-17,176.26,Endowment
G200737,CA101052,  James ,Anderson,james.anderson951@hotmail.com,+1-205-895-0310,Alumni,1992,Low,Susanborough,ME,23-May-2026,65.38,Unrestricted
G200738,CA101632,Laurie,Shaffer,laurie.shaffer957@hotmail.com,(262)591-7964x416,Parent,,High,Port Ian,OH,2026-02-25,2637.65,Endowment
G200739,CA100157,Becky,Knight,becky.knight655@yahoo.com,600-417-0127x70632,Parent,,High,Clarencestad,KS,2025-07-05,701.57,Endowment
G200740,CA101271,Tyler,Robinson,tyler.robinson909@yahoo.com,(753)586-9479x02548,Friend,,Medium,Wilkinsonberg,MT,2023-08-27,241.55,Athletics
G200741,CA100340,Sean,Mosley,sean.mosley561@gmail.com,+1-800-864-2569x0877,Faculty/Staff,,Low,New Jeremiahfurt,UT,"August 10, 2025",89.17,Endowment
G200742,CA100972,Natalie,Contreras,natalie.contreras291@yahoo.com,,Alumni,2006,Low,East Dana,MO,2024-08-31,108.32,Annual Fund
G200743,CA100398,Jonathan,Davis,jonathan.davis729@gmail.com,832-375-6041x7765,Organization,,Medium,Lake Jose,CA,04/26/2025,596.58,Athletics
G200744,CA101736,Kristi,Cameron,kristi.cameron448@yahoo.com,2767122283,Alumni,2009,Low,Phillipschester,OH,06/03/2026,64.45,Endowment
G200745,CA101787,John,THOMPSON,john.thompson550@hotmail.com,280-252-5795,Alumni,1993,Low,Sarafort,PA,11/15/2022,76.01,Athletics
G200746,CA100520,Erica,Randolph,erica.randolph398@gmail.com,578.281.6093x0685,Alumni,2001,Medium,Oconnellhaven,MH,2023-09-04,262.82,Athletics
G200747,CA101268,Joshua,Montoya,joshua.montoya661@gmail.com,001-537-627-7685x7606,Faculty/Staff,,Principal,Hectorton,GU,2022-08-01,9772.7,Endowment
G200748,CA101371,Jessica,Reed,jessica.reed426@hotmail.com,001-858-341-7491,Alumni,1989,High,Smithtown,GA,2025-07-04,1627.98,Unrestricted
G200749,CA101103,Michael,Hudson,michael.hudson660@yahoo.com,753.705.9702,Alumni,2012,Low,East Allisonmouth,MT,11/18/2024,252.0,Unrestricted
G200750,CA101565,  Danielle ,Cox,danielle.cox14@gmail.com,953-903-0440,Faculty/Staff,,High,Lake Jenniferton,RI,2024-04-05,3803.72,Endowment
G200751,CA100561,Kristen,Sheppard,kristen.sheppard634@yahoo.com,(796)208-9319x925,Alumni,2015,Low,South Sarah,NM,2023-10-20,224.44,Annual Fund
G200752,CA101106,Jonathan,Jones,,+1-916-699-9393x449,Alumni,2020,High,New Nicole,FM,2023-12-31,4821.32,Scholarship Fund
G200753,CA101213,Sarah,Logan,sarah.logan426@gmail.com,(641)697-6878,Friend,,Low,Mcdonaldland,TN,2023-01-28,82.23,Annual Fund
G200754,CA101023,Dawn,Martinez,dawn.martinez6@hotmail.com,488.248.6999x698,Parent,,Low,Victoriamouth,NJ,2022-10-10,66.65,Unrestricted
G200755,CA100248,Adrian,MILLS,adrian.mills778@hotmail.com,,Faculty/Staff,,Low,South Diamondmouth,MT,2022-11-07,-64.87,Capital Campaign
G200756,CA100092,Donna,Parker,,001-362-875-7059x640,Faculty/Staff,,Low,Williamburgh,AK,2026-04-06,183.97,Endowment
G200757,CA100022,Chad,Ayala,chad.ayala836_at_yahoo.com,+1-886-785-0142x9401,Alumni,2018,Low,Samuelhaven,DE,2024-08-24,112.71,Athletics
G200758,CA101132,Edwin,Herring,edwin.herring784@gmail.com,854-981-5826,Alumni,2013,Low,Evanstown,CT,"December 22, 2022",69.03,Annual Fund
G200759,CA101603,Joseph,Richmond,joseph.richmond982@gmail.com,001-400-773-5658x260,Alumni,1974,Low,Lake Robert,MH,18-Oct-2025,104.67,Endowment
G200760,CA100406,Natalie,Anderson,natalie.anderson972@yahoo.com,001-886-624-1502x745,Parent,,High,Chloeview,NC,2022-07-08,2421.97,Athletics
G200761,CA101204,Eileen,PETERS,,001-345-782-9420x340,Alumni,1986,Low,West Kathryn,KY,2026-05-12,48.2,Capital Campaign
G200762,CA100864,David,Newman,david.newman627@hotmail.com,+1-594-737-0526,Alumni,2015,Low,North Anthonyview,MS,2024-09-12,72.66,Athletics
G200763,CA101441,Jeffrey,Jimenez,jeffrey.jimenez622@gmail.com,429-543-0003x7539,Alumni,2010,High,East Douglaschester,MI,2025-07-14,1881.06,Capital Campaign
G200764,CA101211,Kevin,Thompson,kevin.thompson497@gmail.com,763.946.0191x530,Parent,,Principal,Lake Kyle,PR,2025-12-11,15807.77,Unrestricted
G200765,CA101122,Amanda,Knapp,amanda.knapp509@gmail.com,+1-872-658-1225x90956,Faculty/Staff,,Low,Robinberg,IA,2026-07-26,50.78,Unrestricted
G200766,CA100940,Jessica,Obrien,jessica.obrien443@gmail.com,001-963-283-1828x56053,Friend,,Low,Floydshire,ND,2025-08-16,151.07,Endowment
G200767,CA101396,Timothy,SPENCER,timothy.spencer239@hotmail.com,,Organization,,Medium,New Paulafurt,VA,2024-07-15,556.01,Unrestricted
G200768,CA101728,  Brenda ,Gilbert,brenda.gilbert55@hotmail.com,001-444-857-4441x0769,Alumni,2012,Principal,South Danielle,MA,"May 20, 2026",12546.25,Scholarship Fund
G200769,CA100883,Mallory,CARTER,,(296)394-4391x6497,Organization,,Low,Garzaview,UT,2025-09-25,40.24,Scholarship Fund
G200770,CA100161,Jessica,Bell,jessica.bell622@yahoo.com,523-841-3899x94043,Friend,,Low,Debbiebury,NM,2025-09-13,94.25,Scholarship Fund
G200771,CA100739,Steven,Boyer,steven.boyer75@gmail.com,(660)739-2051x4607,Parent,,Low,Michaelbury,KY,2025-01-29,73.28,Athletics
G200772,CA100282,William,Sandoval,william.sandoval602@hotmail.com,+1-575-858-5566x593,Friend,,Low,Michaelmouth,NV,2022-11-30,88.56,Endowment
G200773,CA100296,David,Johnson,david.johnson247@hotmail.com,+1-949-499-3933x051,Alumni,2008,Low,Josephstad,HI,2023-04-09,55.63,Scholarship Fund
G200774,CA100977,Derek,Cooper,derek.cooper284@hotmail.com,,Alumni,2012,Low,Randolphborough,RI,2026-06-18,63.77,Athletics
G200775,CA100270,Peter,Gray,peter.gray973@yahoo.com,863-589-4484,Alumni,1998,Principal,East Derrickville,SC,2024-08-02,10790.9,Annual Fund
G200776,CA100258,Joshua,White,joshua.white139_at_hotmail.com,763-892-0867x808,Alumni,2005,High,South Tiffany,UT,2026-08-12,2970.04,Endowment
G200777,CA100700,Patrick,Walsh,patrick.walsh281@gmail.com,894.929.0458,Alumni,1976,Principal,West Dawn,OR,2023-09-06,2974.69,Athletics
G200778,CA100363,Christine,Martin,christine.martin543@hotmail.com,722-422-3105x9274,Alumni,2007,Low,New Jasmine,TN,07/16/2026,93.04,
G200779,CA101065,Derek,Dougherty,derek.dougherty655@gmail.com,714-547-4328x116,Alumni,,Medium,Lake Davidtown,DC,05/26/2023,2406.0,Endowment
G200780,CA100859,Brittney,Castaneda,brittney.castaneda931@gmail.com,210-228-6712,Alumni,2003,Low,Thompsonberg,LA,2022-07-13,152.47,Annual Fund
G200781,CA101313,Mary,Short,mary.short63@hotmail.com,731-213-2661x1584,Friend,,High,Frankfurt,IA,12/02/2025,941.42,Capital Campaign
G200782,CA101671,Crystal,Young,crystal.young905@hotmail.com,224.261.6303x4383,Alumni,1978,Low,New Christopherbury,MD,2026-09-08,109.56,Endowment
G200783,CA101765,Tonya,Perry,tonya.perry461@gmail.com,001-559-262-7519x346,Alumni,2015,Medium,East Maryhaven,LA,11/23/2022,441.15,Unrestricted
G200784,CA100990,Antonio,Whitney,antonio.whitney753@yahoo.com,(361)645-9011x07977,Friend,,Low,North Kaitlynview,OR,2022-12-25,44.79,Unrestricted
G200785,CA100670,  Joshua ,Cunningham,joshua.cunningham792@yahoo.com,334.932.4474,Organization,,Principal,Bethstad,WI,2025-09-05,51716.96,Capital Campaign
G200786,CA101771,Bradley,Miller,bradley.miller874@gmail.com,+1-829-688-7123x20366,Parent,,Low,Port Scott,VI,2024-01-23,143.72,Annual Fund
G200787,CA101278,Mark,Harper,mark.harper517@gmail.com,(273)796-3428x9876,Organization,,Low,Melanieport,OK,26-Feb-2025,151.09,Athletics
G200788,CA101578,Haley,Hernandez,haley.hernandez327@gmail.com,(582)728-2801x832,Parent,,High,North Samuel,NY,2022-10-01,3988.68,Unrestricted
G200789,CA101402,Michael,Ayala,michael.ayala821@gmail.com,563-599-4901,Alumni,1982,Medium,West Teresa,IL,2026-07-31,218.48,Athletics
G200790,CA100495,Ryan,Thompson,,001-223-472-8179x323,Alumni,2010,Low,West Tonya,VI,22-Jul-2025,83.73,Endowment
G200791,CA101122,Amanda,Knapp,amanda.knapp509@gmail.com,+1-872-658-1225x90956,Faculty/Staff,,Low,Robinberg,IA,2024-03-05,38.33,Unrestricted
G200792,CA100362,Nathan,Roberts,nathan.roberts308@gmail.com,,Friend,,Low,West Justin,GA,"January 12, 2026",73.53,Athletics
G200793,CA100097,Robert,Ortiz,robert.ortiz309@hotmail.com,425-417-7852,Parent,,Low,Shawton,MP,2024-01-18,77.23,Capital Campaign
G200794,CA100721,Joy,HOWARD,joy.howard898@yahoo.com,(833)818-5748x17006,Friend,,Principal,West Michaelport,MP,2022-07-20,12414.79,Unrestricted
G200795,CA100664,Steven,Santiago,steven.santiago974@hotmail.com,(239)683-6520x37583,Alumni,2010,Low,Clintonstad,PW,2026-08-05,46.29,Unrestricted
G200796,CA100170,Teresa,Thomas,teresa.thomas635@yahoo.com,303-486-5719,Alumni,1997,Low,Jonesshire,AR,2026-05-07,90.97,Athletics
G200797,CA100911,Jason,Collins,jason.collins147@yahoo.com,670-264-6255,Alumni,2003,Principal,South Kristina,VA,2023-06-10,47287.5,Capital Campaign
G200798,CA100478,Jared,Williams,jared.williams782@gmail.com,676-356-3600,Alumni,2010,High,West Ellen,NH,2024-04-03,12289.99,Unrestricted
G200799,CA100021,Robert,White,robert.white852@yahoo.com,(534)221-6073x37543,Alumni,1981,Principal,South Mark,VI,2022-10-12,16215.97,Annual Fund
G200800,CA100374,Julie,Wilson,julie.wilson702@gmail.com,001-923-842-3216x110,Alumni,2004,Low,East Danielhaven,OR,2026-05-06,153.55,Athletics
G200801,CA100695,Linda,Massey,linda.massey869@gmail.com,371.800.6876,Parent,,Low,Nicoleside,DE,2025-04-04,51.44,Capital Campaign
G200802,CA100949,Phillip,Watkins,phillip.watkins769@gmail.com,(659)842-3289,Friend,,Principal,Port Shelia,ND,2026-08-30,41652.45,Athletics
G200803,CA101364,Alexander,Tucker,alexander.tucker881@gmail.com,001-412-331-5550x5705,Friend,,Low,Williamsonbury,NC,2024-09-12,113.35,Endowment
G200804,CA101582,Kaitlin,Wilson,kaitlin.wilson3@hotmail.com,+1-776-845-3496x551,Friend,,Low,Oliviafurt,NV,02/28/2023,114.24,Athletics
G200805,CA100439,Janice,Clay,janice.clay469@yahoo.com,789-856-9070,Alumni,2003,High,South Andrew,NC,2024-02-03,2504.38,Unrestricted
G200806,CA100192,Isabella,Matthews,isabella.matthews321@yahoo.com,362-629-9911,Organization,,Medium,Natalieview,MS,2025-07-22,260.68,Scholarship Fund
G200807,CA100697,Latasha,Bowen,latasha.bowen991@yahoo.com,,Organization,,Medium,Douglasberg,PW,2022-10-30,228.21,Capital Campaign
G200808,CA101319,Michele,Willis,michele.willis70@hotmail.com,620-730-2520,Friend,,High,Lake James,NH,2024-12-16,3170.28,Annual Fund
G200809,CA100980,Oscar,Gibbs,oscar.gibbs733@hotmail.com,001-303-499-5297x0137,Alumni,1998,Low,Jamesstad,OH,2023-09-20,90.26,Unrestricted
G200810,CA101431,Veronica,Smith,veronicasmith301@gmailcom,,Friend,,High,Port Michael,AZ,2022-07-06,7258.33,Capital Campaign
G200811,CA100321,Kristen,Graham,kristen.graham424@yahoo.com,+1-932-719-7199,Faculty/Staff,,Low,Port Seanport,MO,06-Apr-2025,57.61,Capital Campaign
G200812,CA100801,Nicole,Hicks,nicole.hicks550@gmail.com,(532)680-9448x5862,Alumni,2009,Medium,Jamesview,MO,2023-07-12,280.3,Endowment
G200813,CA101438,Paula,Barnes,paula.barnes126@gmail.com,8923815780,Friend,,Medium,East Davidland,TX,2024-05-08,582.75,
G200814,CA101170,Jason,Shaw,jason.shaw241@yahoo.com,+1-611-793-9781,Parent,,High,Port Andrewshire,SC,2022-07-12,2228.99,Unrestricted
G200815,CA100518,Eric,Martinez,eric.martinez367@yahoo.com,001-940-753-9672,Alumni,1990,Medium,Shawview,NE,"December 29, 2022",295.37,Capital Campaign
G200816,CA100013,Sara,Glover,sara.glover552@yahoo.com,(987)423-4309x80500,Faculty/Staff,,Medium,New Christopherburgh,CA,2025-01-20,200.55,Unrestricted
G200817,CA100923,Stephanie,Saunders,stephanie.saunders477@yahoo.com,450-568-8269x17768,Alumni,1996,High,Kellyton,DE,2023-06-16,1828.9,Unrestricted
G200818,CA100809,Anna,Vincent,anna.vincent991@hotmail.com,001-473-704-5195x778,Parent,,Low,Jessicaside,FL,2022-07-18,45.73,Scholarship Fund
G200819,CA100382,Tyler,Fuller,tyler.fuller932@gmail.com,7104170269,Alumni,1997,Low,Christyville,WV,2022-08-20,45.92,
G200820,CA100186,Tiffany,Morgan,tiffany.morgan32_at_hotmail.com,606.629.6201x5336,Parent,,Medium,Johnton,MO,2023-07-23,129.23,Scholarship Fund
G200821,CA101485,Dawn,Hill,dawn.hill321@yahoo.com,+1-795-567-4068x73544,Alumni,2016,High,Markland,KY,2025-06-09,3664.25,Unrestricted
G200822,CA100008,Tricia,Roman,tricia.roman380@gmail.com,4399117182,Parent,,Low,West Allison,PA,2023-02-15,130.06,Scholarship Fund
G200823,CA101127,William,Carpenter,william.carpenter824@yahoo.com,7473020596,Alumni,1998,Low,Jakemouth,NM,2025-02-04,37.62,Capital Campaign
G200824,CA100781,David,Padilla,,001-512-911-0633x0165,Parent,,Principal,Lake Vanessa,PA,2024-05-26,39357.82,Capital Campaign
G200825,CA101236,David,Barry,david.barry814@yahoo.com,001-487-290-6048x8693,Friend,,Medium,Kimberlybury,KS,2024-05-10,393.32,Athletics
G200826,CA101052,  James ,Anderson,james.anderson951@hotmail.com,+1-205-895-0310,Alumni,1992,Low,Susanborough,ME,"July 03, 2022",29.42,Unrestricted
G200827,CA100261,Ryan,James,ryan.james196@gmail.com,001-627-202-6728x8574,Parent,,Low,Garciaburgh,AR,2026-03-18,175.23,Annual Fund
G200828,CA100997,Katherine,Hayes,katherine.hayes856@yahoo.com,283.897.8570x82004,Alumni,2018,Low,Floresland,MP,2026-06-05,227.33,Scholarship Fund
G200829,CA100261,Ryan,James,ryan.james196@gmail.com,001-627-202-6728x8574,Parent,,Low,Garciaburgh,AR,08-Jul-2026,111.62,Athletics
G200830,CA101793,Nichole,Mooney,nichole.mooney251@yahoo.com,903-689-1918,Friend,,Medium,West Lisatown,DE,"March 25, 2023",210.34,Capital Campaign
G200831,CA100519,Abigail,Higgins,abigail.higgins836@gmail.com,314-665-1113x1290,Alumni,1998,Low,Stokestown,NE,2024-12-18,141.99,Athletics
G200832,CA101251,Phillip,Martin,phillip.martin689@yahoo.com,(408)605-9831,Alumni,1991,Principal,Christophershire,AR,2022-08-16,38519.84,Unrestricted
G200833,CA101664,Matthew,Ross,matthew.ross352@hotmail.com,+1-426-972-8007,Organization,,Medium,Port Aaron,SC,"August 13, 2024",847.31,Annual Fund
G200834,CA101534,Elizabeth,Duarte,elizabeth.duarte677@hotmail.com,(629)353-3861,Alumni,,Medium,Lake Mackenzieborough,PA,2024-09-10,427.77,Unrestricted
G200835,CA100242,Jennifer,Wilson,jennifer.wilson837@gmail.com,,Alumni,2003,Low,Shepherdville,NJ,2024-10-09,83.95,Athletics
G200836,CA100805,Patrick,Carroll,patrick.carroll581@gmail.com,805-233-6514,Friend,,Low,Kayleeville,ME,08/23/2024,78.47,Capital Campaign
G200837,CA101048,Jamie,White,jamie.white187@gmail.com,+1-508-355-1074x091,Organization,,Medium,North Stevenhaven,MS,03-Oct-2025,659.04,Athletics
